,userId,movieId,rating,timestamp
1243,15,1263,4.0,1120208625
1146,15,909,4.0,997939604
1160,15,953,3.0,997938800
1399,15,2054,2.0,997938630
1731,15,3983,5.0,997937413
2408,15,89337,3.0,1374638024
2006,15,6503,2.5,1134521973
2178,15,44195,2.0,1222576358
2182,15,44665,1.0,1240211399
2092,15,8368,1.5,1163876352
1571,15,3052,3.0,997939653
1263,15,1303,2.0,1054450251
1755,15,4022,3.0,997937413
1265,15,1307,5.0,997938162
1538,15,2890,4.0,1054450160
1349,15,1807,1.5,1093028022
2421,15,90746,1.5,1338698014
2533,15,109673,1.5,1416120169
1104,15,592,4.0,997939162
1615,15,3272,2.0,1033345227
1124,15,750,4.0,997938438
2440,15,93831,2.5,1338697984
1075,15,471,3.0,1166586067
1705,15,3826,1.0,997938035
1676,15,3635,3.5,1345397811
1116,15,680,2.0,1052896867
2173,15,40815,1.5,1416119662
2332,15,74649,4.0,1338702442
2518,15,106782,3.5,1416120264
1410,15,2133,3.5,1166587080
1850,15,4816,3.0,1166586875
1471,15,2490,1.0,1033344906
982,15,52,2.5,1093070271
1250,15,1276,2.5,1054450208
2176,15,44004,1.0,1465880318
1952,15,5673,3.5,1075142963
1431,15,2289,4.0,997938322
1481,15,2571,5.0,997938438
1796,15,4308,2.0,1033343955
1812,15,4386,1.0,997937384
1617,15,3275,0.5,1347936677
1097,15,562,3.0,1166586512
2306,15,69122,1.0,1338702414
2101,15,8623,3.0,1096005049
1621,15,3300,5.0,997937876
2017,15,6708,2.0,1082220217
2053,15,7123,3.5,1347936794
1997,15,6377,1.0,1061496771
2511,15,104841,3.5,1386367735
1451,15,2366,3.0,1040205792
1991,15,6303,2.5,1055439424
2568,15,115617,1.5,1425875413
1446,15,2351,1.0,1044347881
2111,15,8807,2.5,1349622634
2239,15,55765,2.0,1361078252
1954,15,5791,2.0,1039242955
2486,15,100556,4.0,1374638046
2577,15,117533,3.5,1443384084
1734,15,3987,4.0,997937961
2403,15,88163,3.5,1386367929
1174,15,1092,2.5,1193436089
1866,15,4963,4.0,1044348382
1641,15,3461,3.0,997939144
1695,15,3786,2.0,1033344712
1885,15,5110,1.5,1416119882
1712,15,3882,4.0,997937890
2011,15,6552,1.5,1082220233
1274,15,1370,3.0,1093070198
2571,15,116797,0.5,1425875401
1277,15,1385,3.0,1458506268
2659,15,160565,2.0,1469330266
1351,15,1816,2.5,1465881179
2596,15,129937,1.5,1443384322
1922,15,5419,1.0,1039243069
1558,15,3000,4.0,997939086
2016,15,6650,3.5,1120209771
1362,15,1883,4.0,1052897043
2191,15,45720,1.5,1416119790
2480,15,99811,4.0,1361831110
1429,15,2282,0.5,1469330645
1865,15,4958,1.0,1469330599
2400,15,88125,3.0,1416120053
2144,15,30825,1.5,1416119717
2279,15,63131,2.0,1338698608
1791,15,4270,1.5,1166586578
2605,15,132961,3.0,1458507347
2372,15,83270,1.0,1361078285
2146,15,31696,3.5,1127035028
1109,15,610,3.0,1052896916
1821,15,4546,3.0,997938203
2634,15,146656,3.5,1458506016
2028,15,6873,1.0,1096005187
1322,15,1653,3.0,1052896685
1227,15,1235,3.5,1166586368
1787,15,4239,1.0,997937808
1140,15,858,5.0,997938703
1448,15,2355,2.0,997939055
2195,15,46530,0.5,1338699292
1606,15,3250,2.0,1034544351
1643,15,3471,4.0,1034544304
2387,15,86833,4.0,1458506593
1912,15,5363,1.0,1033343901
2657,15,160271,2.5,1466802905
1512,15,2710,1.0,1033344702
2211,15,49278,2.5,1316395906
1229,15,1243,2.0,1033345172
1444,15,2336,2.0,1033344772
1904,15,5298,2.5,1367800223
1622,15,3301,4.0,1044348420
2474,15,98961,3.0,1367764716
2447,15,94780,1.5,1345351002
2468,15,97913,2.5,1426110392
1408,15,2124,2.0,1033345050
1536,15,2871,4.0,997939144
2417,15,90531,4.0,1338698144
1545,15,2925,4.0,1166585692
2507,15,104211,3.5,1458506673
1856,15,4881,1.5,1054449340
1901,15,5291,3.5,1416120007
1996,15,6373,2.0,1134522002
1108,15,608,5.0,997938500
2655,15,159972,0.5,1469330481
1011,15,180,3.0,1166586276
2094,15,8464,3.0,1416119547
1033,15,265,1.0,1058250479
1858,15,4888,3.0,1054449355
967,15,11,2.5,1093028381
1207,15,1209,4.5,1345398245
2377,15,84152,3.0,1345381190
1098,15,574,3.0,1141391972
1025,15,233,4.0,1033344772
1827,15,4641,3.0,1033343955
1148,15,911,4.0,1058250459
2090,15,8361,4.0,1093027865
1970,15,5968,3.0,1040205624
962,15,1,2.0,997938310
1202,15,1203,4.0,997938784
1646,15,3481,5.0,997937748
2212,15,49286,2.5,1465880683
2102,15,8636,3.0,1093027850
2642,15,152081,3.0,1460076733
1953,15,5679,4.0,1035258362
1494,15,2617,1.0,1093070339
1258,15,1290,3.0,1035258608
2079,15,7484,4.0,1338698422
1286,15,1464,4.0,997938391
2287,15,66130,1.5,1240202854
1515,15,2716,4.0,997938219
2265,15,60074,1.0,1416119795
1903,15,5296,1.5,1465880704
2222,15,52722,1.5,1338699286
2352,15,79428,1.0,1349622587
2411,15,89745,3.0,1338697857
1069,15,440,2.5,1058250627
1754,15,4021,3.0,997937427
1723,15,3952,4.0,997937890
2424,15,91500,0.5,1338697915
2180,15,44555,1.0,1465794625
2227,15,53972,3.0,1338698806
1067,15,434,3.0,1093028320
2153,15,33794,4.5,1120208603
2629,15,142488,3.5,1458505911
2656,15,160080,1.0,1469330238
1825,15,4638,1.0,997937346
1855,15,4878,4.0,1039243666
2522,15,107406,4.0,1425875579
1223,15,1230,3.0,1044347881
1074,15,466,2.5,1134521456
2425,15,91505,1.0,1347936860
1785,15,4235,4.0,997937713
1742,15,3999,3.0,997937459
2148,15,33004,0.5,1127035016
1841,15,4720,2.0,1039243705
1896,15,5254,1.0,1033343866
2340,15,77364,2.5,1367765175
1424,15,2248,3.5,1054449665
1133,15,800,5.0,997938391
1037,15,296,5.0,997938771
2003,15,6442,3.5,1055439392
1279,15,1391,0.5,1093070145
1498,15,2648,3.0,997938219
1147,15,910,2.5,1122576681
1748,15,4014,2.0,1044348492
1282,15,1396,4.0,1055439459
1084,15,509,2.0,1093028389
2369,15,81932,3.0,1338698461
2649,15,158238,3.5,1465794051
1603,15,3219,2.0,1033344897
1359,15,1862,2.0,1469330647
2229,15,54001,2.0,1416119677
2052,15,7090,3.0,1120209290
1852,15,4844,2.0,1044348492
2359,15,80862,2.5,1465793930
1693,15,3783,2.0,997937700
2292,15,67087,1.5,1426110601
2483,15,100365,2.5,1361831156
2391,15,87222,4.0,1458506624
1055,15,357,3.5,1058250490
1934,15,5502,1.0,1033344129
1946,15,5618,1.5,1084489317
1337,15,1732,3.5,1054449676
1106,15,594,2.5,1245021392
2392,15,87232,1.5,1316395580
1899,15,5279,0.5,1054449705
2390,15,86911,0.5,1458505901
1888,15,5135,4.0,1044348382
1112,15,648,4.0,1093028231
1297,15,1517,3.0,997939453
1190,15,1178,3.0,997938771
1110,15,628,2.5,1093070326
1169,15,1073,3.0,997938603
2401,15,88129,2.5,1338698356
1088,15,535,3.0,1033345148
1611,15,3262,1.0,997938391
2045,15,6989,2.5,1348976559
1432,15,2291,3.0,997939439
1371,15,1921,4.0,1052896819
2619,15,138036,1.0,1443384531
1002,15,161,3.0,1093028319
2491,15,101112,0.5,1465880292
1642,15,3462,1.5,1063565329
2030,15,6875,1.0,1096005180
2602,15,132046,0.5,1465794103
2443,15,94018,1.0,1338698001
2308,15,69406,1.0,1361831532
2034,15,6934,1.5,1338699263
2397,15,87520,4.5,1316396021
2351,15,79293,1.5,1349048062
1455,15,2387,3.5,1465880711
2478,15,99149,1.0,1357109923
1507,15,2701,1.0,1245361903
2420,15,90647,3.0,1374637765
1807,15,4372,3.0,1039243666
2335,15,76077,2.0,1458506610
2174,15,41997,2.5,1258259502
2119,15,8949,4.5,1120209300
1948,15,5630,1.5,1055439475
2406,15,88950,0.5,1316395783
1057,15,367,2.0,1374637824
1632,15,3386,3.0,997938391
2633,15,145935,3.0,1465793201
2426,15,91529,3.0,1345350956
2326,15,72226,1.5,1338698882
2485,15,100517,3.0,1381534422
1935,15,5504,2.0,1033344119
2631,15,143385,2.5,1458506017
2334,15,74851,0.5,1361831555
2539,15,110730,1.0,1416120159
2508,15,104241,1.0,1458506703
975,15,32,4.0,997938466
1543,15,2916,4.0,997938466
2125,15,8972,3.5,1374637712
1490,15,2598,1.5,1166587193
2339,15,76738,2.5,1379040852
1313,15,1615,3.0,997939193
2338,15,76293,3.0,1361831522
1131,15,788,1.5,1134521382
2540,15,110771,2.0,1465880696
2592,15,122920,3.0,1465793115
1990,15,6299,2.5,1075142952
1587,15,3146,1.5,1460076724
1581,15,3108,4.0,997939453
2624,15,140110,2.5,1465956541
2106,15,8645,2.0,1120210020
1319,15,1644,1.5,1166586517
1449,15,2357,3.0,997938834
1697,15,3788,3.0,997938391
1105,15,593,5.0,997938500
1931,15,5478,2.0,1052896819
1007,15,170,2.5,1166586376
2251,15,58295,1.5,1347936713
2563,15,114180,1.0,1465793290
1598,15,3176,2.0,997938413
2504,15,103253,1.0,1465954520
1493,15,2605,1.0,1033344772
1833,15,4675,2.0,997937530
1478,15,2542,1.0,997939415
1358,15,1860,4.0,997939439
1780,15,4210,4.5,1061496845
1994,15,6333,3.0,1052896685
1537,15,2881,1.0,1033344752
1781,15,4223,1.0,997937775
1966,15,5954,1.0,1084489297
2654,15,159858,4.0,1466802910
2291,15,66934,0.5,1338698623
1045,15,322,2.5,1120209787
1113,15,663,2.0,1035258608
2510,15,104726,3.0,1381534394
1983,15,6203,3.0,1046209705
2465,15,97304,2.5,1367764836
1957,15,5816,1.0,1416119666
1461,15,2407,3.0,1052896819
2383,15,86190,1.5,1348976211
2585,15,122882,1.0,1443384389
1508,15,2702,1.5,1122576707
1713,15,3892,1.0,1039243705
1564,15,3010,4.0,997938727
1308,15,1584,4.0,1052896685
2499,15,102880,0.5,1400818394
1839,15,4718,4.0,1044348492
1353,15,1831,2.0,1166586439
2436,15,93326,1.0,1361831455
1586,15,3134,1.0,1044347881
2040,15,6957,4.0,1222576385
1397,15,2028,3.0,997938784
2357,15,80463,2.0,1361078260
1563,15,3008,2.0,1033344865
2283,15,64957,1.5,1416119711
1730,15,3981,1.0,1033344924
2238,15,55442,2.5,1416119972
2542,15,111360,1.0,1425875482
1228,15,1240,3.0,997938451
1291,15,1484,3.0,997938358
1610,15,3261,4.0,1058250521
1519,15,2723,1.0,1033344897
2103,15,8638,4.0,1128274489
1860,15,4896,1.0,1040206325
1107,15,597,2.5,1093028267
1336,15,1729,1.0,1033344286
2164,15,36517,1.5,1138537176
2246,15,56782,1.0,1416119686
1338,15,1735,0.5,1166981862
1725,15,3967,1.0,997937762
1203,15,1204,2.0,997939111
1854,15,4873,5.0,1040206368
1031,15,253,2.0,1093028328
2505,15,103372,1.0,1465880282
2382,15,85774,4.0,1367801387
1822,15,4571,3.0,997938617
2612,15,135567,3.0,1467259301
1175,15,1093,2.0,1166586415
2112,15,8865,1.0,1166981777
1769,15,4079,4.0,1052896685
2494,15,101895,1.0,1386367999
2131,15,26729,4.5,1166585398
2201,15,47610,1.5,1245382906
1567,15,3030,4.0,997939021
2281,15,64620,2.0,1245021120
2150,15,33166,3.5,1132469115
2100,15,8622,3.5,1163876408
1049,15,342,3.0,1058250589
2137,15,27821,1.0,1348976609
2205,15,48385,4.0,1257734226
2650,15,158528,3.5,1467259294
1689,15,3751,1.0,997937726
2565,15,115149,4.0,1425875463
2002,15,6440,3.5,1054449659
2640,15,152077,2.0,1465793170
1189,15,1176,4.0,997938862
2622,15,139757,3.5,1465793975
1765,15,4052,1.0,997937442
2109,15,8784,2.0,1134521997
2129,15,26152,4.0,1134521251
1568,15,3033,4.0,1052896867
2076,15,7445,1.5,1416119694
1303,15,1556,2.5,1166587010
993,15,112,2.5,1093070156
2618,15,137857,3.0,1465793116
1398,15,2041,2.0,1033344732
1681,15,3707,5.0,1465881231
1317,15,1635,4.0,1033345134
2077,15,7451,3.5,1416119705
1269,15,1339,2.0,1134521654
1541,15,2912,4.0,1040205754
1380,15,1961,3.5,1093028404
1591,15,3152,3.0,997938931
1152,15,916,1.0,1128274460
1915,15,5378,3.0,1039243048
1348,15,1805,3.0,997938391
2302,15,68358,4.5,1245021136
1354,15,1834,3.5,1058250734
2203,15,48043,0.5,1416119898
2412,15,89840,1.0,1349048081
2653,15,159755,1.0,1465793093
1047,15,335,2.0,997938391
2107,15,8665,3.5,1093027853
979,15,44,3.0,1122576665
2046,15,7003,2.0,1367800233
2343,15,78209,3.0,1458506646
1072,15,454,3.0,1093028323
1648,15,3489,2.0,1166586405
1192,15,1183,2.0,1443384910
1528,15,2791,4.0,997939008
2147,15,32587,3.5,1136087271
1247,15,1267,5.0,997938500
2194,15,45950,3.0,1169616283
1616,15,3273,1.0,997937890
1762,15,4034,4.0,997937413
1721,15,3948,5.0,1044348382
1910,15,5346,3.5,1465954627
1054,15,356,1.0,1058250631
2221,15,52604,2.0,1443384826
1913,15,5364,2.5,1465881201
2321,15,71462,3.0,1465793920
1150,15,913,4.0,1416119525
1275,15,1377,3.0,1093070479
1686,15,3742,2.5,1082220261
1773,15,4144,4.0,997937700
1985,15,6271,4.0,1052897100
1756,15,4023,2.0,997937442
1201,15,1201,3.5,1345398232
1231,15,1246,1.0,1093070174
1387,15,2003,3.0,1034544351
1030,15,252,2.0,1093070318
2186,15,45447,1.0,1425876007
1468,15,2455,3.5,1166586146
1650,15,3504,4.0,997938810
1423,15,2243,4.5,1128274472
1211,15,1213,3.0,997938749
2463,15,96667,2.5,1357109969
1739,15,3994,4.0,997937442
2386,15,86781,5.0,1316395597
1450,15,2360,2.0,997937311
1667,15,3578,2.0,1033344795
980,15,47,5.0,1054449816
1443,15,2334,3.0,1469330601
999,15,153,1.0,1128274517
1771,15,4085,3.0,1345398332
2620,15,139385,2.5,1458505973
2545,15,111443,4.0,1407125275
1289,15,1479,1.5,1338699256
1158,15,926,3.0,1044219825
2588,15,122892,3.0,1443384000
2569,15,115713,3.5,1443384091
2190,15,45672,1.5,1465794277
1550,15,2973,4.0,997939623
2500,15,102903,1.0,1458506599
1268,15,1334,2.0,1052896916
2552,15,112370,3.5,1416120171
2330,15,73344,3.5,1316395633
1554,15,2987,4.0,997939144
2083,15,7573,2.5,1345398305
2396,15,87485,1.0,1458507259
1659,15,3543,2.0,1033344752
1389,15,2006,4.0,1035258747
1476,15,2539,2.5,1465880194
2175,15,42718,4.5,1348976510
1009,15,175,4.0,1166587180
1520,15,2726,2.5,1054450195
1447,15,2353,0.5,1134521484
1727,15,3969,1.0,997937459
1159,15,931,1.0,1058250466
1403,15,2076,3.0,997938413
1811,15,4383,3.0,997937775
1662,15,3556,3.0,997937786
1452,15,2369,1.0,1033344752
1919,15,5410,2.0,1052896740
1871,15,4992,1.5,1425876112
1747,15,4011,1.0,997937606
1614,15,3267,3.0,1063565307
1602,15,3210,5.0,1054449670
2363,15,81229,3.5,1348976539
1062,15,377,4.0,1033344267
1332,15,1717,4.0,1166586533
1884,15,5075,4.0,1033344006
1469,15,2467,1.0,997938413
1253,15,1283,3.0,1416120074
1418,15,2174,4.0,997938603
2366,15,81834,2.0,1458506571
2058,15,7156,3.0,1120209458
2641,15,152079,1.5,1465880375
2018,15,6711,3.5,1065197251
2241,15,55830,2.5,1443384839
2530,15,109187,0.5,1465794437
2193,15,45728,0.5,1416119889
986,15,94,3.0,1166587063
2105,15,8644,1.0,1163876378
2584,15,121231,4.5,1458507341
1099,15,586,2.0,1093028377
1076,15,474,3.0,1093028384
2470,15,97938,2.5,1389482906
2064,15,7293,1.0,1093028019
1958,15,5872,3.0,1166587383
1590,15,3150,3.0,1245361773
1744,15,4006,3.0,1052896916
1715,15,3896,3.0,997937890
1370,15,1917,2.0,1052896916
1594,15,3168,2.5,1338698402
1849,15,4776,2.5,1054449369
2593,15,122924,2.5,1465793601
2185,15,45186,2.5,1316396016
1376,15,1953,3.0,997938528
2488,15,100714,3.0,1386367955
996,15,145,3.5,1134521543
2361,15,81158,3.0,1367801466
2409,15,89470,1.5,1458506641
1407,15,2115,4.0,1193435562
1649,15,3499,3.0,997938242
2041,15,6961,2.5,1240203829
1434,15,2302,3.5,1093070399
1219,15,1222,4.0,997939614
2493,15,101864,3.5,1400818444
1561,15,3006,5.0,997938800
1292,15,1485,3.0,1093070397
1767,15,4056,5.0,997937442
1837,15,4701,3.0,997937366
1995,15,6365,1.0,1054271424
1968,15,5957,4.5,1075143302
2550,15,112171,2.5,1425875460
1090,15,540,1.5,1240203835
1491,15,2599,3.0,997939021
2645,15,156609,3.5,1465793621
1200,15,1200,4.0,997938528
1510,15,2707,3.0,1033344663
1463,15,2424,1.5,1134521618
1824,15,4623,4.0,997937575
1465,15,2428,1.0,1033344782
2267,15,60295,3.5,1316395628
2319,15,71264,1.5,1465794388
2253,15,58998,1.5,1240203919
2341,15,77455,4.0,1367801385
1093,15,549,5.0,997938676
1165,15,1041,5.0,997938905
1217,15,1220,1.0,1093070109
1212,15,1214,4.0,997938203
2660,15,160567,4.0,1469330242
2548,15,111781,4.5,1443384269
1078,15,481,3.0,1166586748
1347,15,1792,3.0,1458506454
1402,15,2064,4.5,1338698431
2639,15,152057,0.5,1465793700
2304,15,68793,3.0,1374637633
2407,15,89090,1.5,1367801460
1276,15,1380,2.5,1166586012
2312,15,69526,3.0,1257733119
1168,15,1060,4.0,1054450184
1845,15,4731,5.0,1033344023
2586,15,122886,3.5,1458505928
2567,15,115569,5.0,1425875406
2263,15,60069,4.5,1216576570
2617,15,137337,3.5,1458505989
1522,15,2759,1.0,1033344752
2236,15,55269,1.0,1374638435
1962,15,5903,2.0,1357110234
2471,15,98122,0.5,1465793928
2271,15,61132,2.0,1222024906
2581,15,120466,1.5,1443384294
1016,15,208,1.5,1193435482
2492,15,101362,3.0,1465880371
2230,15,54272,1.0,1425875994
2166,15,37386,2.0,1465954599
964,15,5,4.5,1093070098
2413,15,90249,3.5,1338698848
1369,15,1914,3.5,1054449899
2379,15,84392,2.5,1367801369
2074,15,7438,0.5,1093981610
1415,15,2160,3.0,1166586521
2231,15,54286,2.5,1258259468
2032,15,6885,1.0,1465954640
1058,15,370,3.5,1122576670
2262,15,60040,3.0,1216576596
1711,15,3868,4.0,1134521920
1329,15,1690,1.0,1134521603
2475,15,99007,1.0,1465880234
2123,15,8961,2.0,1101423869
2273,15,61394,2.0,1349622731
2647,15,157296,2.0,1467259316
1746,15,4010,2.0,1033345087
2346,15,78574,4.5,1443384445
1909,15,5339,3.5,1345397799
2023,15,6816,4.0,1096005320
1863,15,4903,5.0,1033939395
1975,15,6016,2.0,1093027992
1872,15,4993,5.0,1033343815
2209,15,48780,4.0,1222578045
987,15,95,1.5,1093028331
2482,15,100083,0.5,1465880648
1557,15,2997,5.0,997938310
1775,15,4149,1.0,1349622626
2402,15,88140,1.0,1348976202
2136,15,27773,1.0,1134521148
2621,15,139644,3.0,1458505986
1497,15,2640,4.0,997939179
1383,15,1968,4.0,1052897128
1271,15,1356,2.0,1052896819
1840,15,4719,2.0,1374637779
2358,15,80489,4.0,1316395567
1094,15,551,2.0,997939055
1604,15,3225,1.0,997938046
1916,15,5388,2.0,1166586831
2342,15,77561,1.0,1316395588
2224,15,53322,3.5,1425876037
2344,15,78469,3.0,1316395983
2520,15,106920,4.5,1416119571
2268,15,60684,4.0,1238801478
1433,15,2294,2.0,1052897012
2056,15,7147,1.5,1088621484
2431,15,91658,4.0,1338698344
2196,15,46578,1.0,1338702417
1964,15,5945,1.0,1096005111
2047,15,7004,2.5,1374637760
2608,15,134393,4.0,1458506097
1836,15,4700,2.0,997937366
2333,15,74795,1.5,1367764758
1645,15,3477,3.0,1093028035
2116,15,8917,4.0,1465880526
1630,15,3361,3.0,1054449689
1081,15,494,4.0,1093028414
2204,15,48082,1.0,1347937644
2458,15,95875,1.5,1345350995
2559,15,113345,0.5,1465794105
1238,15,1254,3.5,1345398347
1851,15,4823,2.5,1416119762
2170,15,38886,1.5,1338698465
2414,15,90266,2.5,1367801470
1949,15,5650,3.0,1034544351
1384,15,1994,2.5,1166586228
2580,15,119145,1.5,1425875443
1425,15,2268,1.0,1093070270
1736,15,3989,3.0,997937700
2457,15,95558,1.0,1357109941
1999,15,6380,3.0,1166585438
1960,15,5893,5.0,1040205624
1499,15,2657,2.0,1052896819
1127,15,780,2.5,1093028151
1151,15,914,1.5,1058250501
1375,15,1952,3.0,997938810
1001,15,160,0.5,1093028411
1933,15,5500,4.0,1033344296
995,15,125,3.5,1245362506
1895,15,5225,1.5,1075143288
2370,15,82461,3.0,1316396252
2404,15,88356,1.5,1316408269
1361,15,1882,1.5,1166586478
1331,15,1704,4.0,1033345148
2311,15,69524,4.0,1458506351
989,15,104,1.0,1093070113
1040,15,307,4.0,997938894
1797,15,4310,3.0,997937366
1633,15,3390,1.0,997937239
2295,15,67734,1.5,1374638441
1242,15,1262,1.5,1134521651
2598,15,130490,0.5,1465794100
1390,15,2010,3.0,1052896685
2327,15,72378,1.0,1357110070
1005,15,164,4.0,997938413
1979,15,6155,0.5,1416119753
1634,15,3408,2.0,1033344772
2022,15,6787,5.0,1120209297
2309,15,69436,0.5,1465880996
1339,15,1747,3.5,1134521589
1302,15,1552,1.5,1134521507
2498,15,102800,2.5,1386367968
2496,15,102125,2.0,1389482894
2536,15,110102,4.0,1416120131
2503,15,103249,0.5,1465794267
2051,15,7034,4.5,1443384409
1184,15,1136,2.5,1128274586
2043,15,6978,2.5,1097770851
2442,15,94015,1.0,1338697996
969,15,16,3.5,1093070150
1284,15,1407,5.0,997938219
2434,15,92420,1.5,1465880962
2124,15,8970,2.0,1163876370
1969,15,5959,3.0,1443385275
2322,15,71464,2.0,1257735545
2374,15,83349,1.0,1316396136
1823,15,4621,3.0,997937575
1555,15,2990,3.5,1345398317
1489,15,2594,4.0,997938466
1883,15,5074,1.0,1096005077
1618,15,3285,2.0,1416119608
1360,15,1876,2.0,1134521539
2237,15,55276,3.5,1222578076
1521,15,2729,3.0,997939653
1612,15,3265,4.0,1345397753
1580,15,3107,3.0,1316395917
1163,15,1035,2.0,1034544304
1671,15,3623,1.0,1033344878
2110,15,8798,3.0,1166586987
2198,15,46970,2.0,1416119963
2087,15,8011,2.0,1093027976
2113,15,8874,2.5,1122925517
2007,15,6534,2.0,1061496778
1013,15,193,1.0,1193435347
1373,15,1945,4.0,997938954
1506,15,2700,3.0,1033344958
2604,15,132796,3.0,1443384330
2086,15,7925,3.0,1096005042
1760,15,4030,2.0,997937459
2446,15,94777,2.5,1338697968
1464,15,2427,3.0,1040205754
1623,15,3307,3.0,1082220247
2219,15,52245,1.5,1349622540
2154,15,34048,0.5,1316395912
1234,15,1249,3.0,997938500
2487,15,100581,1.5,1465793952
1940,15,5528,1.0,1033344334
1251,15,1280,3.0,997938941
990,15,107,2.0,1166586594
1894,15,5222,2.0,1122925555
1584,15,3128,4.0,997938931
973,15,22,2.5,1093070415
2385,15,86644,1.5,1338698824
1703,15,3823,2.0,997937726
1942,15,5553,2.0,1035258747
1902,15,5293,3.0,1033343841
2556,15,112788,1.0,1465880699
1381,15,1962,3.0,1033345068
1453,15,2371,3.5,1166586655
2044,15,6979,3.0,1257734253
1474,15,2505,0.5,1122576701
994,15,123,4.0,997938358
1664,15,3569,4.0,997937682
1278,15,1387,4.0,1040205754
1008,15,172,1.0,1093070329
1426,15,2269,2.5,1465881227
1879,15,5026,2.0,1041532617
1365,15,1897,1.5,1054450597
1980,15,6157,0.5,1416119690
1577,15,3089,3.0,997938895
1392,15,2012,1.0,1046209705
